"","Player","Team","Season","Position","Base Salary","Guaranteed Compensation","Date"
"","Victor Wanyama","MTL","2021","M","$2,400,000","$3,091,667","2021-09-30"
"","Victor Wanyama","MTL","2022","M","$2,400,000","$3,091,667","2022-04-15"
"","Carles Gil","NER","2021","M","$2,750,000","$3,045,833","2021-09-30"
"","Douglas Costa","LAG","2022","F","$3,000,000","$3,000,000","2022-04-15"
"","Franco Jara","FCD","2021","F","$2,290,000","$2,977,000","2021-04-15"
"","Franco Jara","FCD","2021","F","$2,290,000","$2,977,000","2021-09-30"
"","Jozy Altidore","NER","2023","F","$2,381,139","$2,939,963","2023-04-30"
"","Cucho Hernández","CLB","2022","F","$2,600,000","$2,886,000","2022-09-02"
"","Cucho Hernández","CLB","2023","F","$2,600,000","$2,886,000","2023-04-30"
"","Jürgen Locadia","CIN","2021","F","$2,500,000","$2,812,500","2021-04-15"
"","Carles Gil","NER","2021","M","$2,250,000","$2,769,667","2021-04-15"
"","Carlos Vela","LAFC","2022","F","$2,400,000","$2,737,500","2022-09-02"
"","Nicolás Lodeiro","SEA","2021","M","$2,120,000","$2,736,667","2021-04-15"
"","Nicolás Lodeiro","SEA","2021","M","$2,120,000","$2,736,667","2021-09-30"
"","Robert Beric","CHI","2021","F","$2,274,996","$2,703,164","2021-04-15"
"","Robert Beric","CHI","2021","F","$2,274,996","$2,703,164","2021-09-30"
"","Sebastián Driussi","ATX","2021","F","$2,571,420","$2,688,420","2021-09-30"
"","Adrien Hunou","MIN","2022","F","$2,450,000","$2,687,702","2022-04-15"
"","Gustavo Bou","NER","2022","M","$2,500,000","$2,675,000","2022-04-15"
"","Gustavo Bou","NER","2022","M","$2,500,000","$2,675,000","2022-09-02"
"","Gustavo Bou","NER","2023","F","$2,500,000","$2,675,000","2023-04-30"
"","Adrien Hunou","MIN","2021","F","$2,350,000","$2,587,702","2021-09-30"
"","Ryan Gauld","VAN","2023","M","$2,400,000","$2,505,000","2023-04-30"
"","Nani","ORL","2021","F","$2,333,333","$2,486,250","2021-04-15"
"","Nani","ORL","2021","F","$2,333,333","$2,486,250","2021-09-30"
"","Gareth Bale","LAFC","2022","M","$1,600,000","$2,386,667","2022-09-02"
"","Gastón Giménez","CHI","2022","M","$2,060,000","$2,360,667","2022-04-15"
"","Gastón Giménez","CHI","2022","M","$2,060,000","$2,360,667","2022-09-02"
"","Gastón Giménez","CHI","2021","M","$2,058,000","$2,358,667","2021-04-15"
"","Gastón Giménez","CHI","2021","M","$2,058,000","$2,358,667","2021-09-30"
"","Ezequiel Barco","ATL","2021","M","$1,875,000","$2,358,333","2021-09-30"
"","Albert Rusnák","RSL","2021","M","$2,150,000","$2,351,667","2021-04-15"
"","Albert Rusnák","RSL","2021","M","$2,150,000","$2,351,667","2021-09-30"
"","Carlos Salcedo","TOR","2022","D","$2,200,000","$2,351,000","2022-04-15"
"","Walker Zimmerman","NSH","2022","D","$2,088,235","$2,345,214","2022-09-02"
"","Thiago Almada","ATL","2022","M","$1,650,000","$2,332,000","2022-04-15"
"","Thiago Almada","ATL","2022","M","$1,650,000","$2,332,000","2022-09-02"
"","Thiago Almada","ATL","2023","M","$1,650,000","$2,332,000","2023-04-30"
"","Sebastián Driussi","ATX","2022","F","$2,200,000","$2,317,000","2022-04-15"
"","Sebastián Driussi","ATX","2022","F","$2,200,000","$2,317,000","2022-09-02"
"","Sebastián Blanco","POR","2021","M","$2,200,000","$2,313,333","2021-04-15"
"","Sebastián Blanco","POR","2021","M","$2,200,000","$2,313,333","2021-09-30"
"","Emiliano Rigoni","ATX","2022","M","$1,846,152","$2,294,152","2022-09-02"
"","Ryan Gauld","VAN","2022","M","$2,160,000","$2,265,000","2022-04-15"
"","Ryan Gauld","VAN","2022","M","$2,160,000","$2,265,000","2022-09-02"
"","Karol Swiderski","CLT","2022","F","$2,200,000","$2,258,000","2022-04-15"
"","Karol Swiderski","CLT","2022","F","$2,200,000","$2,258,000","2022-09-02"
"","Karol Swiderski","CLT","2023","F","$2,200,000","$2,258,000","2023-04-30"
"","Evander","POR","2023","M","$1,885,000","$2,230,000","2023-04-30"
"","Jefferson Savarino","RSL","2022","F","$2,000,000","$2,224,292","2022-09-02"
"","Luciano Acosta","CIN","2021","M","$1,943,500","$2,222,854","2021-04-15"
"","Luciano Acosta","CIN","2021","M","$1,943,500","$2,222,854","2021-09-30"
"","Luciano Acosta","CIN","2022","M","$1,943,500","$2,222,854","2022-04-15"
"","Luciano Acosta","CIN","2022","M","$1,943,500","$2,222,854","2022-09-02"
"","Brenner","CIN","2022","F","$1,680,000","$2,218,600","2022-04-15"
"","Brenner","CIN","2022","F","$1,680,000","$2,218,600","2022-09-02"
"","Brenner","CIN","2023","F","$1,680,000","$2,218,600","2023-04-30"
"","Ezequiel Barco","ATL","2022","M","$2,200,000","$2,200,000","2022-04-15"
"","Ezequiel Barco","ATL","2022","M","$2,200,000","$2,200,000","2022-09-02"
"","Ezequiel Barco","ATL","2023","F","$2,200,000","$2,200,000","2023-04-30"
"","Alan Pulido","SKC","2021","F","$2,200,000","$2,200,000","2021-04-15"
"","Alan Pulido","SKC","2021","F","$2,200,000","$2,200,000","2021-09-30"
"","Alan Pulido","SKC","2022","F","$2,200,000","$2,200,000","2022-04-15"
"","Alan Pulido","SKC","2022","F","$2,200,000","$2,200,000","2022-09-02"
"","Alan Pulido","SKC","2023","F","$2,200,000","$2,200,000","2023-04-30"
"","Luciano Acosta","CIN","2023","M","$1,943,500","$2,166,983","2023-04-30"
"","Emanuel Reynoso","MIN","2023","M","$1,600,000","$2,151,200","2023-04-30"
"","Carlos Ferreira","HOU","2023","F","$1,760,000","$2,130,200","2023-04-30"
"","Gustavo Bou","NER","2021","M","$2,120,000","$2,120,000","2021-04-15"
"","Gustavo Bou","NER","2021","M","$2,120,000","$2,120,000","2021-09-30"
"","Thiago Martins","NYC","2023","D","$1,650,000","$2,112,000","2023-04-30"
"","Raúl Ruidíaz","SEA","2021","F","$2,100,000","$2,100,000","2021-04-15"
"","Raúl Ruidíaz","SEA","2021","F","$2,100,000","$2,100,000","2021-09-30"
"","Mateusz Klich","DCU","2023","M","$1,900,000","$2,093,588","2023-04-30"
"","Denis Bouanga","LAFC","2022","F","$2,083,333","$2,083,333","2022-09-02"
"","Denis Bouanga","LAFC","2023","F","$2,083,333","$2,083,333","2023-04-30"
"","Walker Zimmerman","NSH","2023","D","$1,800,000","$2,056,979","2023-04-30"
"","Ercan Kara","ORL","2023","F","$1,860,000","$2,053,601","2023-04-30"
"","Emiliano Rigoni","ATX","2023","F","$1,599,996","$2,047,996","2023-04-30"
"","Ryan Gauld","VAN","2021","M","$1,920,000","$2,025,000","2021-09-30"
"","Johnny Russell","SKC","2022","F","$2,000,000","$2,000,000","2022-04-15"
"","Johnny Russell","SKC","2022","F","$2,000,000","$2,000,000","2022-09-02"
"","Jonathan dos Santos","LAG","2021","M","$2,000,000","$2,000,000","2021-04-15"
"","Jonathan dos Santos","LAG","2021","M","$2,000,000","$2,000,000","2021-09-30"
"","Lucas Zelarayán","CLB","2021","M","$1,620,000","$1,985,000","2021-04-15"
"","Lucas Zelarayán","CLB","2021","M","$1,620,000","$1,985,000","2021-09-30"
"","Carlos Ferreira","HOU","2022","F","$1,600,000","$1,970,200","2022-04-15"
"","Carlos Ferreira","HOU","2022","F","$1,600,000","$1,970,200","2022-09-02"
"","Yeferson Soteldo","TOR","2021","F","$1,500,000","$1,965,000","2021-09-30"
"","Thiago Martins","NYC","2022","D","$1,500,000","$1,962,000","2022-04-15"
"","Thiago Martins","NYC","2022","D","$1,500,000","$1,962,000","2022-09-02"
"","Mikael Uhre","PHI","2023","F","$1,700,000","$1,940,000","2023-04-30"
"","Hany Mukhtar","NSH","2022","M","$1,637,500","$1,926,250","2022-09-02"
"","Albert Rusnák","SEA","2022","M","$1,800,000","$1,871,667","2022-04-15"
"","Albert Rusnák","SEA","2022","M","$1,800,000","$1,871,667","2022-09-02"
"","Albert Rusnák","SEA","2023","M","$1,800,000","$1,871,667","2023-04-30"
"","Ercan Kara","ORL","2022","F","$1,860,000","$1,860,000","2022-04-15"
"","Ercan Kara","ORL","2022","F","$1,860,000","$1,860,000","2022-09-02"
"","Jesús Ferreira","FCD","2023","F","$1,650,000","$1,852,000","2023-04-30"
"","Mauricio Pereyra","ORL","2021","M","$1,800,000","$1,848,000","2021-09-30"
"","Giacomo Vrioni","NER","2023","F","$1,600,000","$1,847,500","2023-04-30"
"","Yimmi Chará","POR","2022","M","$1,500,000","$1,803,000","2022-04-15"
"","Yimmi Chará","POR","2022","M","$1,500,000","$1,803,000","2022-09-02"
"","Yimmi Chará","POR","2023","F","$1,500,000","$1,803,000","2023-04-30"
"","Kevin Cabral","COL","2023","F","$1,800,000","$1,800,000","2023-04-30"
"","Darlington Nagbe","CLB","2023","M","$1,800,000","$1,800,000","2023-04-30"
"","Mauricio Pereyra","ORL","2021","M","$1,800,000","$1,800,000","2021-04-15"
"","Victor Wanyama","MTL","2023","D","$1,440,000","$1,800,000","2023-04-30"
"","Damir Kreilach","RSL","2022","M","$1,762,572","$1,762,572","2022-09-02"
"","Brenner","CIN","2021","F","$1,221,818","$1,760,418","2021-04-15"
"","Brenner","CIN","2021","F","$1,221,818","$1,760,418","2021-09-30"
"","Darlington Nagbe","CLB","2022","M","$1,760,000","$1,760,000","2022-04-15"
"","Darlington Nagbe","CLB","2022","M","$1,760,000","$1,760,000","2022-09-02"
"","Jefferson Savarino","RSL","2023","F","$1,525,000","$1,749,292","2023-04-30"
"","Georgios Giakoumakis","ATL","2023","F","$1,576,636","$1,748,728","2023-04-30"
"","Sebastián Blanco","POR","2023","M","$1,380,000","$1,748,000","2023-04-30"
"","Giacomo Vrioni","NER","2022","F","$1,500,000","$1,747,500","2022-09-02"
"","Taxiarchis Fountas","DCU","2023","F","$1,700,000","$1,741,000","2023-04-30"
"","Cecilio Domínguez","ATX","2021","M","$1,530,000","$1,736,000","2021-04-15"
"","Cecilio Domínguez","ATX","2021","F","$1,530,000","$1,736,000","2021-09-30"
"","Cecilio Domínguez","ATX","2022","F","$1,530,000","$1,736,000","2022-04-15"
"","Edison Flores","DCU","2021","M","$1,600,000","$1,733,000","2021-04-15"
"","Edison Flores","DCU","2021","M","$1,600,000","$1,733,000","2021-09-30"
"","Edison Flores","DCU","2022","M","$1,600,000","$1,733,000","2022-04-15"
"","Riqui Puig","LAG","2023","M","$1,650,000","$1,732,500","2023-04-30"
"","Paul Arriola","FCD","2023","F","$1,550,000","$1,729,400","2023-04-30"
"","Cristian Tello","LAFC","2022","F","$1,333,333","$1,725,069","2022-09-02"
"","Darlington Nagbe","CLB","2021","M","$1,710,000","$1,710,000","2021-04-15"
"","Darlington Nagbe","CLB","2021","M","$1,710,000","$1,710,000","2021-09-30"
"","Sebastián Blanco","POR","2022","M","$1,340,000","$1,708,000","2022-04-15"
"","Sebastián Blanco","POR","2022","M","$1,340,000","$1,708,000","2022-09-02"
"","Riqui Puig","LAG","2022","M","$1,612,500","$1,695,000","2022-09-02"
"","Mikael Uhre","PHI","2022","F","$1,400,000","$1,666,250","2022-09-02"
"","Erik Thommy","SKC","2023","M","$1,550,000","$1,656,250","2023-04-30"
"","Kevin Cabral","LAG","2022","F","$1,650,000","$1,650,000","2022-04-15"
"","Kevin Cabral","LAG","2022","F","$1,650,000","$1,650,000","2022-09-02"
"","Damir Kreilach","RSL","2023","M","$1,650,000","$1,650,000","2023-04-30"
"","Taxiarchis Fountas","DCU","2022","F","$1,600,000","$1,646,000","2022-04-15"
"","Taxiarchis Fountas","DCU","2022","F","$1,600,000","$1,641,000","2022-09-02"
"","Alexander Ring","ATX","2022","M","$1,500,000","$1,640,000","2022-04-15"
"","Alexander Ring","ATX","2022","M","$1,500,000","$1,640,000","2022-09-02"
"","Alexander Ring","ATX","2023","M","$1,500,000","$1,640,000","2023-04-30"
"","Hany Mukhtar","NSH","2022","M","$1,637,500","$1,637,500","2022-04-15"
"","Gastón Giménez","CHI","2023","D","$1,600,000","$1,633,333","2023-04-30"
"","Roman Bürki","STL","2023","GK","$1,500,000","$1,632,469","2023-04-30"
"","Johnny Russell","SKC","2021","F","$1,600,000","$1,600,000","2021-04-15"
"","Johnny Russell","SKC","2021","F","$1,600,000","$1,600,000","2021-09-30"
"","Jürgen Damm","ATL","2021","M","$1,290,000","$1,582,509","2021-04-15"
"","Jürgen Damm","ATL","2021","M","$1,290,000","$1,582,509","2021-09-30"
"","Mikael Uhre","PHI","2022","F","$1,400,000","$1,582,500","2022-04-15"
"","Carlos Gruezo","SJE","2023","D","$1,350,000","$1,571,086","2023-04-30"
"","Ashley Fletcher","NYRB","2022","F","$1,350,000","$1,569,750","2022-04-15"
"","Jordan Morris","SEA","2023","F","$1,550,000","$1,560,000","2023-04-30"
"","Gyasi Zardes","COL","2022","F","$1,500,000","$1,550,000","2022-04-15"
"","Gyasi Zardes","COL","2022","F","$1,500,000","$1,550,000","2022-09-02"
"","Damir Kreilach","RSL","2022","M","$1,400,000","$1,550,000","2022-04-15"
"","Nemanja Radoja","SKC","2023","D","$1,440,000","$1,530,000","2023-04-30"
"","Ola Kamara","DCU","2022","F","$1,500,000","$1,520,000","2022-04-15"
"","Ola Kamara","DCU","2022","F","$1,500,000","$1,520,000","2022-09-02"
"","Domenico Criscito","TOR","2022","D","$1,200,000","$1,510,000","2022-09-02"
"","Hany Mukhtar","NSH","2021","M","$1,505,000","$1,505,000","2021-04-15"
"","Hany Mukhtar","NSH","2021","M","$1,505,000","$1,505,000","2021-09-30"
"","Yimmi Chará","POR","2021","M","$1,200,000","$1,503,000","2021-09-30"
"","Matt Miazga","CIN","2023","D","$1,500,000","$1,500,000","2023-04-30"
"","Blaise Matuidi","MIA","2021","M","$1,500,000","$1,500,000","2021-04-15"
"","Blaise Matuidi","MIA","2021","M","$1,500,000","$1,500,000","2021-09-30"
"","Blaise Matuidi","MIA","2022","M","$1,500,000","$1,500,000","2022-04-15"
"","Blaise Matuidi","MIA","2022","M","$1,500,000","$1,500,000","2022-09-02"
"","Michael Bradley","TOR","2021","M","$1,500,000","$1,500,000","2021-04-15"
"","Michael Bradley","TOR","2021","M","$1,500,000","$1,500,000","2021-09-30"
"","Michael Bradley","TOR","2022","M","$1,500,000","$1,500,000","2022-04-15"
"","Michael Bradley","TOR","2022","M","$1,500,000","$1,500,000","2022-09-02"
"","Jesús Ferreira","FCD","2022","F","$1,300,000","$1,499,000","2022-04-15"
"","Jesús Ferreira","FCD","2022","F","$1,300,000","$1,499,000","2022-09-02"
"","Aké Arnaud Loba","NSH","2022","F","$1,250,000","$1,491,475","2022-04-15"
"","Aké Arnaud Loba","NSH","2022","F","$1,250,000","$1,491,475","2022-09-02"
"","Jamiro Monteiro","PHI","2021","M","$1,300,000","$1,476,250","2021-04-15"
"","Jamiro Monteiro","PHI","2021","M","$1,300,000","$1,476,250","2021-09-30"
"","Jairo Torres","CHI","2023","F","$1,100,004","$1,469,337","2023-04-30"
"","Matt Miazga","CIN","2022","D","$1,464,000","$1,464,000","2022-09-02"
"","Lucas Cavallini","VAN","2022","F","$1,200,000","$1,462,500","2022-04-15"
"","Lucas Cavallini","VAN","2022","F","$1,200,000","$1,462,500","2022-09-02"
"","Dante Vanzeir","NYRB","2023","F","$1,320,000","$1,459,767","2023-04-30"
"","Cristian Roldan","SEA","2023","M","$1,320,000","$1,441,000","2023-04-30"
"","Kevin Cabral","LAG","2021","F","$1,440,000","$1,440,000","2021-04-15"
"","Kevin Cabral","LAG","2021","F","$1,440,000","$1,440,000","2021-09-30"
"","Miles Robinson","ATL","2023","D","$1,400,000","$1,437,500","2023-04-30"
"","Ezequiel Barco","ATL","2021","M","$1,425,000","$1,425,000","2021-04-15"
"","Gastón Brugman","LAG","2022","M","$1,200,000","$1,409,000","2022-09-02"
"","Gastón Brugman","LAG","2023","D","$1,200,000","$1,409,000","2023-04-30"
"","Alan Velasco","FCD","2023","F","$1,200,000","$1,401,000","2023-04-30"
"","Gyasi Zardes","CLB","2021","F","$1,350,000","$1,400,000","2021-04-15"
"","Gyasi Zardes","CLB","2021","F","$1,350,000","$1,400,000","2021-09-30"
"","Jonathan Osorio","TOR","2023","M","$1,400,000","$1,400,000","2023-04-30"
"","Yimmi Chará","POR","2021","M","$1,200,000","$1,392,000","2021-04-15"
"","João Paulo","SEA","2023","M","$1,300,000","$1,383,333","2023-04-30"
"","Lewis Morgan","NYRB","2023","F","$1,200,000","$1,375,000","2023-04-30"
"","Klauss","STL","2023","F","$1,230,000","$1,370,284","2023-04-30"
"","Jordan Morris","SEA","2022","F","$1,250,000","$1,370,100","2022-04-15"
"","Jordan Morris","SEA","2022","F","$1,250,000","$1,370,100","2022-09-02"
"","Kellyn Acosta","LAFC","2023","D","$1,250,000","$1,365,000","2023-04-30"
"","Lucas Cavallini","VAN","2021","F","$1,100,000","$1,362,500","2021-04-15"
"","Lucas Cavallini","VAN","2021","F","$1,100,000","$1,362,500","2021-09-30"
"","Daniel Gazdag","PHI","2023","M","$1,200,000","$1,355,000","2023-04-30"
"","Darwin Quintero","HOU","2021","F","$1,352,055","$1,352,055","2021-04-15"
"","Darwin Quintero","HOU","2021","F","$1,352,055","$1,352,055","2021-09-30"
"","Damir Kreilach","RSL","2021","M","$1,200,000","$1,350,000","2021-04-15"
"","Damir Kreilach","RSL","2021","M","$1,200,000","$1,350,000","2021-09-30"
"","Mauricio Pereyra","ORL","2022","M","$1,100,000","$1,348,000","2022-04-15"
"","Mauricio Pereyra","ORL","2022","M","$1,100,000","$1,348,000","2022-09-02"
"","Eduard Löwen","STL","2023","M","$1,200,000","$1,344,250","2023-04-30"
"","Rafael Czichos","CHI","2022","D","$1,300,000","$1,336,667","2022-04-15"
"","Rafael Czichos","CHI","2022","D","$1,300,000","$1,336,667","2022-09-02"
"","Rafael Czichos","CHI","2023","D","$1,300,000","$1,336,667","2023-04-30"
"","Santiago Rodríguez","NYC","2023","M","$1,200,000","$1,331,333","2023-04-30"
"","Aké Arnaud Loba","NSH","2021","F","$1,077,000","$1,318,475","2021-09-30"
"","Erik Thommy","SKC","2022","M","$1,200,000","$1,306,250","2022-09-02"
"","Alan Velasco","FCD","2022","F","$1,100,000","$1,305,000","2022-04-15"
"","Alan Velasco","FCD","2022","F","$1,100,000","$1,305,000","2022-09-02"
"","Alexandru Mitrita","NYC","2023","F","$1,300,000","$1,300,000","2023-04-30"
"","Maximiliano Morález","NYC","2022","M","$670,000","$1,300,000","2022-04-15"
"","Maximiliano Morález","NYC","2022","M","$670,000","$1,300,000","2022-09-02"
"","Jamiro Monteiro","SJE","2022","M","$1,200,000","$1,293,500","2022-04-15"
"","Jamiro Monteiro","SJE","2022","M","$1,200,000","$1,293,500","2022-09-02"
"","Jamiro Monteiro","SJE","2023","M","$1,200,000","$1,293,500","2023-04-30"
"","Andreas Maxsø","COL","2023","D","$1,100,000","$1,292,500","2023-04-30"
"","Obinna Nwobodo","CIN","2023","D","$1,155,000","$1,289,400","2023-04-30"
"","Teenage Hadebe","HOU","2023","D","$1,122,900","$1,288,077","2023-04-30"
"","João Paulo","SEA","2022","M","$1,200,000","$1,283,333","2022-04-15"
"","João Paulo","SEA","2022","M","$1,200,000","$1,283,333","2022-09-02"
"","Eduard Atuesta","LAFC","2021","M","$550,000","$1,278,000","2021-09-30"
"","Richie Laryea","TOR","2022","M","$1,170,402","$1,276,745","2022-09-02"
"","Richie Laryea","TOR","2023","D","$1,170,402","$1,276,745","2023-04-30"
"","Younes Namli","COL","2021","M","$850,000","$1,271,000","2021-04-15"
"","Younes Namli","COL","2021","M","$850,000","$1,271,000","2021-09-30"
"","Maximiliano Urruti","HOU","2021","F","$1,136,127","$1,270,146","2021-04-15"
"","Maximiliano Urruti","HOU","2021","F","$1,136,127","$1,270,146","2021-09-30"
"","Jordan Morris","SEA","2021","F","$1,150,000","$1,270,100","2021-04-15"
"","Jordan Morris","SEA","2021","F","$1,150,000","$1,270,100","2021-09-30"
"","Martín Rodríguez","DCU","2023","F","$1,000,000","$1,266,200","2023-04-30"
"","Cristian Espinoza","SJE","2021","F","$1,150,000","$1,265,000","2021-04-15"
"","Cristian Espinoza","SJE","2021","F","$1,150,000","$1,265,000","2021-09-30"
"","Cristian Espinoza","SJE","2022","F","$1,150,000","$1,265,000","2022-04-15"
"","Cristian Espinoza","SJE","2022","F","$1,150,000","$1,265,000","2022-09-02"
"","Cristian Espinoza","SJE","2023","F","$1,150,000","$1,265,000","2023-04-30"
"","Everton Luiz","RSL","2021","M","$1,160,000","$1,260,000","2021-04-15"
"","Everton Luiz","RSL","2021","M","$1,160,000","$1,260,000","2021-09-30"
"","Allan Cruz","CIN","2022","M","$1,140,000","$1,254,000","2022-04-15"
"","Allan Cruz","CIN","2022","M","$1,140,000","$1,254,000","2022-09-02"
"","Aaron Long","LAFC","2023","D","$1,199,772","$1,243,056","2023-04-30"
"","Bjørn Maars Johnsen","MTL","2022","F","$1,100,000","$1,236,667","2022-04-15"
"","Ali Adnan","VAN","2021","D","$1,149,996","$1,227,496","2021-04-15"
"","Jesús Jiménez","FCD","2023","F","$1,100,000","$1,219,927","2023-04-30"
"","Jairo Torres","CHI","2022","M","$849,996","$1,219,329","2022-09-02"
"","Kamil Jozwiak","CLT","2023","F","$1,100,000","$1,217,000","2023-04-30"
"","Kellyn Acosta","LAFC","2022","M","$1,100,000","$1,215,000","2022-04-15"
"","Kellyn Acosta","LAFC","2022","M","$1,100,000","$1,215,000","2022-09-02"
"","Kacper Przybylko","CHI","2022","F","$1,100,004","$1,212,504","2022-04-15"
"","Kacper Przybylko","CHI","2022","F","$1,100,004","$1,212,504","2022-09-02"
"","Kacper Przybylko","CHI","2023","F","$1,100,004","$1,212,504","2023-04-30"
"","Aljaz Struna","MTL","2021","D","$1,100,000","$1,210,000","2021-04-15"
"","Aljaz Struna","MTL","2021","D","$1,100,000","$1,210,000","2021-09-30"
"","Ilie Sánchez","LAFC","2023","D","$1,207,500","$1,207,500","2023-04-30"
"","Yuya Kubo","CIN","2021","F","$1,091,000","$1,206,750","2021-04-15"
"","Yuya Kubo","CIN","2021","M","$1,091,000","$1,206,750","2021-09-30"
"","Yuya Kubo","CIN","2022","M","$1,091,000","$1,206,750","2022-04-15"
"","Yuya Kubo","CIN","2022","M","$1,091,000","$1,206,750","2022-09-02"
"","Yuya Kubo","CIN","2023","M","$1,091,000","$1,206,750","2023-04-30"
"","Luquinhas","NYRB","2023","M","$1,155,000","$1,206,042","2023-04-30"
"","Tim Parker","HOU","2021","D","$1,161,800","$1,199,300","2021-09-30"
"","Talles Magno","NYC","2021","F","$950,000","$1,198,000","2021-09-30"
"","Talles Magno","NYC","2022","F","$950,000","$1,198,000","2022-04-15"
"","Talles Magno","NYC","2022","F","$950,000","$1,198,000","2022-09-02"
"","Talles Magno","NYC","2023","F","$950,000","$1,198,000","2023-04-30"
"","Teenage Hadebe","HOU","2022","D","$1,014,000","$1,179,177","2022-04-15"
"","Teenage Hadebe","HOU","2022","D","$1,014,000","$1,179,177","2022-09-02"
"","Taty Castellanos","NYC","2023","F","$1,000,000","$1,176,000","2023-04-30"
"","Luquinhas","NYRB","2022","F","$1,050,000","$1,173,125","2022-04-15"
"","Luquinhas","NYRB","2022","F","$1,050,000","$1,173,125","2022-09-02"
"","Jesús Medina","NYC","2021","M","$1,050,000","$1,170,833","2021-04-15"
"","Jesús Medina","NYC","2021","M","$1,050,000","$1,170,833","2021-09-30"
"","Jonathan Mensah","SJE","2023","D","$1,025,000","$1,165,667","2023-04-30"
"","Joakim Nilsson","STL","2023","D","$1,102,450","$1,158,450","2023-04-30"
"","Walker Zimmerman","NSH","2022","D","$1,100,000","$1,156,050","2022-04-15"
"","Ilie Sánchez","LAFC","2022","M","$1,150,000","$1,150,000","2022-04-15"
"","Ilie Sánchez","LAFC","2022","M","$1,150,000","$1,150,000","2022-09-02"
"","Alexandru Mitrita","NYC","2022","F","$1,150,000","$1,150,000","2022-04-15"
"","Alexandru Mitrita","NYC","2022","F","$1,150,000","$1,150,000","2022-09-02"
"","Brian Rodríguez","LAFC","2022","F","$805,000","$1,144,800","2022-04-15"
"","Enzo Copetti","CLT","2023","F","$1,000,000","$1,142,250","2023-04-30"
"","Jonathan Mensah","CLB","2021","D","$1,000,000","$1,140,667","2021-04-15"
"","Jonathan Mensah","CLB","2021","D","$1,000,000","$1,140,667","2021-09-30"
"","Jonathan Mensah","CLB","2022","D","$1,000,000","$1,140,667","2022-04-15"
"","Jonathan Mensah","CLB","2022","D","$1,000,000","$1,140,667","2022-09-02"
"","Patryk Klimala","NYRB","2021","F","$1,000,000","$1,135,000","2021-04-15"
"","Patryk Klimala","NYRB","2021","F","$1,000,000","$1,135,000","2021-09-30"
"","Patryk Klimala","NYRB","2022","F","$1,000,000","$1,135,000","2022-04-15"
"","Patryk Klimala","NYRB","2022","F","$1,000,000","$1,135,000","2022-09-02"
"","Allan Cruz","CIN","2021","M","$1,020,000","$1,134,000","2021-04-15"
"","Allan Cruz","CIN","2021","M","$1,020,000","$1,134,000","2021-09-30"
"","Paul Arriola","FCD","2022","M","$1,100,000","$1,130,000","2022-04-15"
"","Paul Arriola","FCD","2022","M","$1,100,000","$1,130,000","2022-09-02"
"","Teenage Hadebe","HOU","2021","D","$960,000","$1,125,177","2021-09-30"
"","Andreu Fontàs","SKC","2021","D","$1,125,000","$1,125,000","2021-04-15"
"","Andreu Fontàs","SKC","2021","D","$1,125,000","$1,125,000","2021-09-30"
"","Andreu Fontàs","SKC","2022","D","$1,125,000","$1,125,000","2022-04-15"
"","Andreu Fontàs","SKC","2022","D","$1,125,000","$1,125,000","2022-09-02"
"","Matías Pellegrini","NYC","2023","F","$1,025,000","$1,120,833","2023-04-30"
"","Rándall Leal","NSH","2023","F","$1,000,000","$1,115,000","2023-04-30"
"","Kellyn Acosta","COL","2021","M","$1,000,000","$1,115,000","2021-04-15"
"","Kellyn Acosta","COL","2021","M","$1,000,000","$1,115,000","2021-09-30"
"","Alejandro Bedoya","PHI","2022","M","$900,000","$1,110,000","2022-04-15"
"","Alejandro Bedoya","PHI","2022","M","$900,000","$1,110,000","2022-09-02"
"","Adam Buksa","NER","2021","F","$1,000,000","$1,106,250","2021-04-15"
"","Adam Buksa","NER","2021","F","$1,000,000","$1,106,250","2021-09-30"
"","Adam Buksa","NER","2022","F","$1,000,000","$1,106,250","2022-04-15"
"","Ramón Ábila","MIN","2021","F","$800,000","$1,105,000","2021-04-15"
"","Ramón Ábila","DCU","2021","F","$800,000","$1,105,000","2021-09-30"
"","David Accam","NSH","2021","F","$975,000","$1,102,916","2021-04-15"
"","David Accam","NSH","2021","F","$975,000","$1,102,916","2021-09-30"
"","Dániel Sallói","SKC","2023","F","$1,100,000","$1,100,000","2023-04-30"
"","Leandro González Pirez","MIA","2023","D","$935,004","$1,095,254","2023-04-30"
"","Alexander Ring","ATX","2021","M","$1,000,000","$1,095,000","2021-04-15"
"","Alexander Ring","ATX","2021","M","$1,000,000","$1,095,000","2021-09-30"
"","Aaron Long","NYRB","2022","D","$1,050,000","$1,080,000","2022-04-15"
"","Aaron Long","NYRB","2022","D","$1,050,000","$1,080,000","2022-09-02"
"","Taty Castellanos","NYC","2022","M","$900,000","$1,076,000","2022-04-15"
"","Taty Castellanos","NYC","2022","M","$900,000","$1,076,000","2022-09-02"
"","Giorgio Chiellini","LAFC","2022","D","$1,000,000","$1,075,000","2022-09-02"
"","Giorgio Chiellini","LAFC","2023","D","$1,000,000","$1,075,000","2023-04-30"
"","Emanuel Reynoso","MIN","2022","M","$850,000","$1,066,910","2022-04-15"
"","Emanuel Reynoso","MIN","2022","M","$850,000","$1,066,910","2022-09-02"
"","Sebastian Lletget","FCD","2023","M","$975,000","$1,066,250","2023-04-30"
