,Player_ID,Season,Base Salary,Guaranteed Compensation
3645,Emanuel-Pogatetz-2014-1,2014,360000,372500
3648,Bradley-Wright-Phillips-2014-1,2014,330000,372500
3650,Adam-Lundkvist-2021-1,2021,325000,372500
3652,Adam-Lundkvist-2022-1,2022,325000,372500
3654,Damien-Perquis-2015-1,2015,323000,372500
3656,Mender-García-2023-1,2023,350000,372313
3658,Brad-Davis-2013-1,2013,325000,372063
3661,Claudio-Bravo-2023-1,2023,315000,371654
3663,Jeizon-Ramírez-2020-1,2020,330000,371250
3664,Bill-Hamid-2016-1,2016,325000,370500
3666,Thiago-Fernandes-2022-1,2022,310344,370344
3668,Marcos-López-2021-1,2021,330000,370250
3670,Masato-Kudo-2016-1,2016,310000,370000
3671,Bakary-Soumaré-2014-1,2014,330000,370000
3673,DeJuan-Jones-2022-1,2022,350000,370000
3675,Nick-Rimando-2015-1,2015,350000,370000
3677,Franco-Ibarra-2021-1,2021,300000,370000
3679,Przemyslaw-Tyton-2020-1,2020,272950,369638
3680,Nicholas-Gioacchini-2022-1,2022,350004,369287
3681,David-Ousted-2018-1,2018,350000,369167
3683,Daniel-Aceves-2023-1,2023,330000,368900
3686,Gustavo-Vallecilla-2023-1,2023,336000,368880
3687,Brandon-Bye-2023-1,2023,350000,368813
3690,Tom-Pettersson-2021-1,2021,325000,368233
3691,Kendall-Waston-2017-1,2017,350000,368125
3693,Ike-Opara-2019-1,2019,350000,367917
3695,Gustav-Svensson-2018-1,2018,350000,367500
3698,Olivier-Mbaizo-2022-1,2022,300000,367343
3700,Justen-Glad-2019-1,2019,345000,366700
3704,Chad-Marshall-2017-1,2017,350000,366250
3706,Jason-Pendant-2020-1,2020,305000,365750
3709,George-Campbell-2023-1,2023,325000,365625
3711,Judson-2021-1,2021,360000,365000
3713,Harrison-Afful-2021-1,2021,335000,365000
3715,David-Jensen-2020-1,2020,324996,364631
3718,Steven-Caldwell-2014-1,2014,325000,364167
3720,Isaac-Atanga-2022-1,2022,350000,364000
3722,Harrison-Afful-2019-1,2019,288100,363800
3723,Harrison-Afful-2018-1,2018,288100,363800
3725,Lewis-O'Brien-2023-1,2023,360000,363000
3726,Andrés-Reyes-2020-1,2020,350000,362500
3727,Gaston-Gonzalez-2023-1,2023,360000,362400
3728,Benny-Feilhaber-2015-1,2015,350000,362188
3730,Yeimar-Gómez-Andrade-2020-1,2020,275000,362000
3731,Bismark-Boateng-2018-1,2018,320004,361250
3733,Chad-Marshall-2013-1,2013,330000,361250
3736,David-Ousted-2019-1,2019,268182,361136
3738,Chris-Pontius-2013-1,2013,330000,361000
3741,Sam-Nicholson-2023-1,2023,325000,360313
3743,Kai-Wagner-2019-1,2019,318000,360150
3745,Ruan-2022-1,2022,360000,360000
3747,Luis-Martins-2020-1,2020,360000,360000
3748,Rodney-Wallace-2019-1,2019,360000,360000
3750,Fredrik-Gulbrandsen-2017-1,2017,360000,360000
3751,Emerson-Hyndman-2019-1,2019,360000,360000
3752,Júnior-Urso-2023-1,2023,360000,360000
3753,Gastón-Sauro-2019-1,2019,360000,360000
3754,Blas-Pérez-2014-1,2014,335000,359250
3756,Stanislav-Ivanov-2022-1,2022,300000,359000
3758,Luis-Díaz-2020-1,2020,324996,358896
3759,Will-Bruin-2019-1,2019,350000,358333
3761,Luka-Stojanovic-2020-1,2020,298908,358308
3762,Shane-O'Neill-2022-1,2022,320000,358000
3764,Ilsinho-2019-1,2019,330000,357000
3766,Ricardo-Clark-2016-1,2016,319200,356700
3768,Matías-Vera-2021-1,2021,350000,356250
3772,Drake-Callender-2023-1,2023,300000,355917
3774,Matteo-Ferrari-2014-1,2014,300000,355475
3776,Jack-Maher-2023-1,2023,260004,355471
3777,Gudmundur-Thórarinsson-2020-1,2020,355000,355000
3778,Brad-Davis-2016-1,2016,355000,355000
3780,Danny-Wilson-2022-1,2022,330000,354750
3782,Danny-Wilson-2023-1,2023,330000,354750
3784,Eloy-Room-2019-1,2019,300000,354694
3785,Raúl-Rodríguez-2015-1,2015,325000,354333
3787,Tim-Melia-2020-1,2020,350000,354167
3788,Diego-Rubio-2019-1,2019,325000,353750
3790,Anton-Walkes-2022-1,2022,325000,353594
3792,Matt-Polster-2022-1,2022,325000,353437
3794,Tony-Tchani-2018-1,2018,320000,353333
3795,Luis-Solignac-2018-1,2018,300000,353313
3797,Dairon-Asprilla-2022-1,2022,350000,352500
3799,Will-Bruin-2018-1,2018,350000,351667
3801,Milton-Valenzuela-2020-1,2020,320000,351300
3802,Jan-Sobociński-2022-1,2022,325000,351250
3804,Jan-Sobociński-2023-1,2023,325000,351250
3806,Leonard-Owusu-2020-1,2020,300000,351250
3807,DaMarcus-Beasley-2017-1,2017,316008,351008
3809,Ismael-Tajouri-Shradi-2018-1,2018,320000,350500
3811,Emerson-Rodríguez-2022-1,2022,315000,350500
3813,Franco-Escobar-2020-1,2020,350004,350004
3814,Drew-Moor-2018-1,2018,350004,350004
3816,Carlos-Terán-2023-1,2023,260004,350004
3817,Fernando-Aristeguieta-2015-1,2015,350004,350004
3819,Wil-Trapp-2017-1,2017,300000,350000
3821,Rais-M'bolhi-2015-1,2015,350000,350000
3822,Amro-Tarek-2020-1,2020,350000,350000
3823,Keaton-Parks-2021-1,2021,350000,350000
3825,Paul-Arriola-2017-1,2017,336000,350000
3826,Juninho-2015-1,2015,350000,350000
3828,Tayvon-Gray-2023-1,2023,300000,350000
3834,Álvaro-Barreal-2022-1,2022,350000,350000
3836,Emiliano-Insúa-2020-1,2020,350000,350000
3837,Nick-Lima-2021-1,2021,350000,350000
3839,Nick-Lima-2022-1,2022,350000,350000
3841,Cristhian-Paredes-2022-1,2022,252000,350000
3843,JT-Marcinkowski-2023-1,2023,350000,350000
3845,Khiry-Shelton-2022-1,2022,350000,350000
3847,Luis-Caicedo-2021-1,2021,350000,350000
3849,Tyler-Boyd-2023-1,2023,275000,350000
3851,Ethan-Finlay-2022-1,2022,350000,350000
3853,Zac-MacMath-2023-1,2023,350000,350000
3855,Erik-Godoy-2020-1,2020,350000,350000
3856,Vinicius-Mello-2023-1,2023,315000,349900
3858,Silvester-van-der-Water-2022-1,2022,324000,349750
3859,Darwin-Cerén-2019-1,2019,300000,349375
3861,Rodrigo-Schlegel-2023-1,2023,300000,349250
3863,Brandt-Bronico-2023-1,2023,310000,348375
3865,Diego-Palacios-2019-1,2019,324000,348000
3866,Diego-Palacios-2020-1,2020,324000,348000
3867,Derrick-Jones-2023-1,2023,325000,347969
3869,Raheem-Edwards-2023-1,2023,315000,347500
3871,Rodrigo-Piñeiro-2021-1,2021,250000,347500
3873,Víctor-Cabrera-2020-1,2020,325000,347328
3874,Ryan-Hollingshead-2021-1,2021,346500,346500
3878,Kamal-Miller-2022-1,2022,300000,345000
3879,Ahmed-Kantari-2015-1,2015,300000,345000
3881,Cristian-Techera-2016-1,2016,320000,345000
3883,Gustavo-Vallecilla-2022-1,2022,312000,344880
3885,Santiago-Moreno-2022-1,2022,300000,344576
3887,Nouhou-Tolo-2022-1,2022,300000,344274
3889,Andrew-Farrell-2019-1,2019,209230,344230
3890,Andreas-Ivan-2018-1,2018,240000,344100
3891,Brandon-Bye-2022-1,2022,325000,343813
3893,Aaron-Herrera-2021-1,2021,315000,343794
3895,Maynor-Figueroa-2017-1,2017,320000,343333
3899,Zakaria-Diallo-2019-1,2019,299250,343250
3900,Tom-Pettersson-2020-1,2020,300000,343233
3901,Nelson-Palacio-2023-1,2023,300000,343167
3902,Ike-Opara-2018-1,2018,325000,342917
3904,Marcelino-Moreno-2020-1,2020,342857,342857
3905,Kenny-Cooper-2013-1,2013,325000,342500
3908,Bradley-Wright-Phillips-2020-1,2020,300000,342500
3909,Miguel-Ibarra-2019-1,2019,309996,342318
3911,Sam-Nicholson-2019-1,2019,300000,342073
3912,Clarence-Goodson-2013-1,2013,315000,342000
3914,Clarence-Goodson-2014-1,2014,315000,342000
3916,Clarence-Goodson-2015-1,2015,315000,342000
3918,Clarence-Goodson-2016-1,2016,315000,342000
3920,Szabolcs-Schon-2021-1,2021,300000,341800
3921,Tim-Melia-2019-1,2019,325008,341675
3923,Marc-Rzatkowski-2019-1,2019,300000,341667
3924,Chad-Marshall-2016-1,2016,325000,341667
3927,Chad-Marshall-2018-1,2018,325000,341250
3929,Yeferson-Quintana-2018-1,2018,300000,341250
3931,Bismark-Boateng-2017-1,2017,300000,341246
3933,Heath-Pearce-2013-1,2013,331236,340736
3936,Kemar-Lawrence-2021-1,2021,258000,340500
3937,Marcos-López-2020-1,2020,300000,340250
3938,Michael-Parkhurst-2018-1,2018,340008,340008
3941,Luis-Martins-2021-1,2021,340000,340000
3943,Tesho-Akindele-2022-1,2022,325000,340000
3945,Harrison-Afful-2020-1,2020,310000,340000
3946,Jack-Elliott-2021-1,2021,325000,340000
3949,Asier-Illarramendi-2023-1,2023,300000,339750
3950,Alexi-Gómez-2018-1,2018,300000,339450
3952,Ema-Twumasi-2023-1,2023,320000,339300
3956,Malte-Amundsen-2023-1,2023,300000,338700
3958,Brad-Evans-2017-1,2017,300000,338501
3960,Njabulo-Blom-2023-1,2023,246000,338250
3962,David-Texeira-2014-1,2014,338000,338000
3964,David-Texeira-2015-1,2015,338000,338000
3966,Ricardo-Clark-2015-1,2015,304000,337750
3968,Stefan-Frei-2019-1,2019,325000,337500
3969,Maarten-Paes-2023-1,2023,300000,337500
3971,Julio-Cascante-2022-1,2022,310000,337500
3974,Deshorn-Brown-2017-1,2017,264996,337329
3975,Benny-Feilhaber-2014-1,2014,325000,337188
3977,Andrés-Ricaurte-2020-1,2020,300000,337178
3978,Sega-Coulibaly-2021-1,2021,300000,337000
3979,Edwin-Mosquera-2022-1,2022,300000,337000
3980,Thomás-Chacón-2019-1,2019,325000,337000
3981,Ema-Twumasi-2022-1,2022,290000,336900
3982,Markus-Halsti-2015-1,2015,275000,336833
3985,Daniel-Gazdag-2021-1,2021,300000,336250
3987,Sam-Nicholson-2022-1,2022,300000,335313
3988,Luis-Gil-2015-1,2015,240000,335083
3990,Kelvin-Leerdam-2022-1,2022,300000,335000
3992,Kelvin-Leerdam-2023-1,2023,300000,335000
3994,Adam-Larsen-Kwarasey-2016-1,2016,335000,335000
3997,Will-Johnson-2015-1,2015,314000,334333
4001,Stanislav-Ivanov-2021-1,2021,275000,334000
4003,Luis-Díaz-2019-1,2019,300000,333900
4004,Carlos-Bocanegra-2014-1,2014,300000,333333
4006,Allan-Cruz-2019-1,2019,300000,333125
4010,Hérculez-Gómez-2016-1,2016,312000,333000
4011,Diego-Rubio-2016-1,2016,300000,333000
4012,Adam-Nemec-2015-1,2015,300000,332500
4013,Harrison-Afful-2022-1,2022,300000,332500
4015,Alex-Roldan-2023-1,2023,300000,332500
4017,Miguel-Ibarra-2018-1,2018,300000,332322
4023,Caden-Clark-2022-1,2022,148800,331850
4025,Alex-Muyl-2022-1,2022,325000,331562
4027,Lewis-Morgan-2020-1,2020,325000,331250
4028,Andrew-Gutman-2022-1,2022,300000,331250
4030,Jimmy-Medranda-2023-1,2023,300000,331250
4032,Fabian-Herbers-2023-1,2023,310000,331250
4034,Mathias-Jørgensen-2020-1,2020,300000,331250
4035,Déiber-Caicedo-2021-1,2021,300000,331125
4037,Déiber-Caicedo-2022-1,2022,300000,331125
4039,Corey-Baird-2020-1,2020,300000,331031
4040,Francisco-Calvo-2017-1,2017,300000,330844
4042,Andreas-Ivan-2019-1,2019,264000,330600
4044,Ilie-Sánchez-2018-1,2018,325008,330008
4046,Justin-Morrow-2019-1,2019,330000,330000
4048,Jonathan-Bornstein-2022-1,2022,300000,330000
4050,Marquinhos-Pedroso-2018-1,2018,330000,330000
4051,Vincent-Nogueira-2014-1,2014,330000,330000
4053,Vincent-Nogueira-2015-1,2015,330000,330000
4055,Dominic-Oduro-2017-1,2017,330000,330000
4059,Geoffrey-Castillion-2014-1,2014,276000,329033
4060,Luis-Martins-2022-1,2022,300000,329000
4061,Auro-2020-1,2020,300000,328750
4062,Kyle-Beckerman-2013-1,2013,300000,328750
4064,Justin-Meram-2017-1,2017,300000,328750
4066,Matt-Polster-2021-1,2021,300000,328438
4068,Przemyslaw-Tyton-2019-1,2019,231750,328438
4070,Luis-Solignac-2017-1,2017,275000,328312
4072,Abel-Aguilar-2018-1,2018,272727,328127
4073,Ashley-Cole-2016-1,2016,300000,327625
4075,Sean-Davis-2019-1,2019,300000,327500
4077,Washington-Corozo-2022-1,2022,300000,327500
4078,Ilsinho-2018-1,2018,300000,327000
4084,Will-Bruin-2017-1,2017,325000,326667
4088,Rafael-Santos-2023-1,2023,300000,326188
4090,Silvester-van-der-Water-2021-1,2021,300000,325750
4092,Jordy-Alcívar-2022-1,2022,235000,325600
4094,Michael-Parkhurst-2017-1,2017,325008,325008
4096,Judson-2020-1,2020,320000,325000
4097,Juninho-2014-1,2014,325000,325000
4099,Matías-Laba-2015-1,2015,325000,325000
4101,Josh-Williams-2022-1,2022,325000,325000
4105,Jámison-Olave-2013-1,2013,275000,325000
4108,Edson-Buddle-2014-1,2014,325000,325000
4112,Jack-McInerney-2017-1,2017,325000,325000
4114,Kyle-Beckerman-2019-1,2019,300000,325000
4116,Kyle-Beckerman-2020-1,2020,300000,325000
4117,Zan-Kolmanic-2023-1,2023,325000,325000
4119,Brooks-Lennon-2020-1,2020,325000,325000
4121,Amobi-Okugo-2016-1,2016,300000,325000
4123,Graham-Zusi-2023-1,2023,325000,325000
4125,David-Mateos-2015-1,2015,300000,325000
4126,Will-Johnson-2014-1,2014,300000,325000
4130,Blas-Pérez-2013-1,2013,300000,324250
4133,Mateo-Bajamich-2021-1,2021,264000,324069
4135,Deian-Boldor-2017-1,2017,324000,324000
4136,Florentin-Pogba-2019-1,2019,300000,324000
4138,Ryan-Meara-2022-1,2022,324000,324000
4140,Claudio-Bravo-2021-1,2021,300000,323310
4142,Claudio-Bravo-2022-1,2022,300000,323310
4144,Jonathan-Bornstein-2021-1,2021,300000,323200
4146,Marco-Angulo-2023-1,2023,275000,323000
4148,Lassi-Lappalainen-2020-1,2020,322881,322881
4149,Nick-Rimando-2019-1,2019,300000,322500
4151,Miguel-Ibarra-2017-1,2017,290004,322326
4153,Mender-García-2022-1,2022,300000,322313
4154,Andrew-Farrell-2020-1,2020,237192,322192
4155,Osvaldo-Alonso-2021-1,2021,300000,322000
4157,Dayne-St.-Clair-2022-1,2022,300000,321875
4159,Ricardo-Clark-2014-1,2014,288000,321750
4166,Bryan-Oviedo-2022-1,2022,274800,320960
4167,Harold-Cummings-2019-1,2019,270000,320667
4169,Nicolás-Mezquida-2019-1,2019,320000,320000
4170,Greg-Garza-2020-1,2020,320000,320000
4171,Ronald-Zubar-2015-1,2015,240000,320000
4173,Ronald-Zubar-2016-1,2016,240000,320000
4177,Frédéric-Brillant-2017-1,2017,280000,319667
4179,Steven-Taylor-2016-1,2016,300000,319583
4180,Zachary-Brault-Guillard-2022-1,2022,275000,319375
4181,Zachary-Brault-Guillard-2023-1,2023,275000,319375
4183,Daniel-Steres-2020-1,2020,300000,318750
4184,Damion-Lowe-2023-1,2023,275000,318333
4188,Kendall-Waston-2016-1,2016,300000,318125
4190,Jimmy-Maurer-2023-1,2023,300000,317938
4193,Julio-Cascante-2021-1,2021,290000,317500
4195,Franco-Negri-2023-1,2023,225000,317500
4197,Michael-Boxall-2019-1,2019,300000,317333
4199,Ibson-2018-1,2018,300000,317083
4201,Robin-Jansson-2020-1,2020,288000,316800
4202,Darren-Mattocks-2017-1,2017,300000,316667
4204,Tim-Melia-2018-1,2018,300000,316667
4206,Joe-Willis-2021-1,2021,300000,316250
4208,Joe-Willis-2022-1,2022,300000,316250
4210,Gideon-Baah-2016-1,2016,230000,315500
4213,Brad-Evans-2016-1,2016,276665,315166
4214,Luis-Gil-2014-1,2014,220000,315083
4217,Javier-Morales-2017-1,2017,300000,315000
4218,Frédéric-Brillant-2021-1,2021,300000,315000
4220,Jack-Elliott-2020-1,2020,300000,315000
4221,Ryan-Hollingshead-2020-1,2020,315000,315000
4223,Luiz-Fernando-2018-1,2018,275000,314167
4226,Quentin-Westberg-2022-1,2022,300000,313583
4228,Max-2023-1,2023,232000,313360
4230,Milton-Valenzuela-2018-1,2018,282000,313300
4233,Jake-Mulraney-2021-1,2021,275600,312777
4235,Sebastian-Lletget-2019-1,2019,300000,312667
4237,Giuseppe-Rossi-2020-1,2020,300000,312500
4238,Benny-Feilhaber-2013-1,2013,300000,312188
4241,Cristián-Gutiérrez-2023-1,2023,300000,311667
4243,Will-Bruin-2016-1,2016,310000,311667
4248,Memo-Rodríguez-2022-1,2022,285000,310935
4250,Mandela-Egbo-2021-1,2021,276000,310700
4252,Kelyn-Rowe-2020-1,2020,310610,310610
4255,Richard-Eckersley-2013-1,2013,210000,310000
4258,Joaquín-Torres-2023-1,2023,260000,309800
4261,Adam-Lundkvist-2020-1,2020,280000,308750
4262,Malte-Amundsen-2022-1,2022,270000,308700
4264,Tony-Tchani-2017-1,2017,275000,308333
4266,Andrew-Tarbell-2022-1,2022,300000,308333
4268,Ricardo-Clark-2013-1,2013,274000,307750
4273,Raheem-Edwards-2022-1,2022,275000,307500
4275,Ryan-Shawcross-2021-1,2021,300000,307500
4277,Sacha-Kljestan-2020-1,2020,307000,307000
4278,Erickson-Gallardo-2020-1,2020,275004,306917
4279,Erickson-Gallardo-2019-1,2019,275004,306917
4280,Jukka-Raitala-2021-1,2021,285000,306350
4282,Mathias-Jørgensen-2019-1,2019,275000,306250
4283,Andrew-Gutman-2021-1,2021,275000,306250
4286,Matías-Vera-2020-1,2020,300000,306250
4290,Marco-Donadel-2018-1,2018,120000,305328
4291,Judson-2019-1,2019,300000,305000
4293,Ilie-Sánchez-2017-1,2017,300000,305000
4295,Alessandro-Nesta-2013-1,2013,260000,305000
4299,José-Bizama-2020-1,2020,255871,304662
4300,Bill-Tuiloma-2022-1,2022,285000,304450
4303,Bernie-Ibini-Isei-2018-1,2018,265008,304008
4304,Aaron-Herrera-2020-1,2020,275000,303794
4305,Boniek-García-2015-1,2015,245000,303750
4307,Adam-Lundkvist-2019-1,2019,275000,303750
4309,Matt-Polster-2020-1,2020,275000,303438
4310,Dejan-Jakovic-2013-1,2013,280000,303341
4313,Adilson-Malanda-2023-1,2023,275000,303083
4315,Robert-Taylor-2023-1,2023,276000,302900
4317,Eugene-Ansah-2023-1,2023,200000,302833
4318,Brad-Evans-2015-1,2015,276665,302666
4321,Lassi-Lappalainen-2019-1,2019,302574,302574
4322,David-Ousted-2015-1,2015,286000,302570
4324,Kei-Kamara-2013-1,2013,300000,302500
4326,Josh-Williams-2021-1,2021,300000,302500
4328,Maxime-Crépeau-2022-1,2022,275000,302500
4330,Dax-McCarty-2023-1,2023,275000,302500
4332,Perry-Kitchen-2021-1,2021,275000,301667
4334,George-John-2013-1,2013,275000,301667
4337,Víctor-Vázquez-2023-1,2023,268000,301500
4340,Cameron-Harper-2023-1,2023,250000,301250
4342,Chris-Mavinga-2017-1,2017,265008,300692
4346,Harold-Cummings-2018-1,2018,249996,300663
4348,Jukka-Raitala-2020-1,2020,260000,300500
4349,Rasmus-Schüller-2019-1,2019,275004,300004
4351,Rodney-Wallace-2018-1,2018,300000,300000
4354,Javier-Morales-2013-1,2013,300000,300000
4357,Javier-Morales-2014-1,2014,300000,300000
4359,Javier-Morales-2015-1,2015,300000,300000
4361,Juan-Agudelo-2020-1,2020,300000,300000
4362,Roger-Espinoza-2022-1,2022,300000,300000
4364,Keaton-Parks-2020-1,2020,300000,300000
4365,C.J.-Sapong-2017-1,2017,300000,300000
4367,Justin-Morrow-2018-1,2018,300000,300000
4369,Matías-Laba-2014-1,2014,300000,300000
4371,Kelyn-Rowe-2023-1,2023,300000,300000
4373,Russell-Canouse-2020-1,2020,300000,300000
4376,Raymon-Gaddis-2023-1,2023,300000,300000
4378,Álvaro-Barreal-2021-1,2021,300000,300000
4380,Jámison-Olave-2015-1,2015,290000,300000
4382,Dillon-Powers-2016-1,2016,270000,300000
4384,Ronald-Hernández-2022-1,2022,300000,300000
4386,Eric-Remedi-2018-1,2018,300000,300000
4387,Eric-Remedi-2019-1,2019,300000,300000
4389,Víctor-Cabrera-2019-1,2019,300000,300000
4390,Luis-Martins-2023-1,2023,300000,300000
4392,Michael-Parkhurst-2014-1,2014,275000,300000
4394,Michael-Parkhurst-2015-1,2015,275000,300000
4396,Michael-Parkhurst-2016-1,2016,275000,300000
4398,Michael-Parkhurst-2019-1,2019,300000,300000
4400,Frédéric-Brillant-2019-1,2019,265000,300000
4401,Franco-Escobar-2019-1,2019,300000,300000
4403,Christian-Ortíz-2022-1,2022,300000,300000
4404,Zan-Kolmanic-2022-1,2022,300000,300000
4406,JT-Marcinkowski-2022-1,2022,300000,300000
4408,Yannick-Djaló-2014-1,2014,200000,300000
4410,Luis-Caicedo-2018-1,2018,300000,300000
4412,Luis-Caicedo-2019-1,2019,300000,300000
4416,Donovan-Ricketts-2013-1,2013,275000,300000
4419,Jon-Gallagher-2023-1,2023,300000,300000
4421,Frédéric-Brillant-2018-1,2018,265000,300000
4424,Taty-Castellanos-2020-1,2020,275000,299806
4425,Frédéric-Brillant-2016-1,2016,260000,299667
4427,Rolf-Feltscher-2020-1,2020,275000,299650
4428,Rod-Fanni-2019-1,2019,299250,299250
4429,Jonathan-Bornstein-2020-1,2020,276000,299200
4430,Miguel-Ángel-Navarro-2023-1,2023,260004,299004
4432,Keegan-Rosenberry-2021-1,2021,285000,298750
4434,Lucas-Rodríguez-2019-1,2019,262000,298550
4436,Steven-Beitashour-2018-1,2018,275000,298375
4438,Steven-Beitashour-2019-1,2019,275000,298375
4440,Sean-Franklin-2014-1,2014,275000,298333
4441,Dixon-Arroyo-2023-1,2023,150000,297708
4443,Kelvin-Leerdam-2021-1,2021,180000,297625
4445,Botond-Baráth-2019-1,2019,250000,297333
4447,Yohei-Takaoka-2023-1,2023,179520,297233
4449,Geovane-2023-1,2023,250000,297000
4451,Eriq-Zavaleta-2019-1,2019,275004,296962
4453,Eriq-Zavaleta-2020-1,2020,275004,296962
4454,Harrison-Afful-2017-1,2017,280000,296667
4456,Mitja-Ilenic-2023-1,2023,204000,295700
4458,Matteo-Ferrari-2013-1,2013,240000,295475
4461,Anthony-Blondell-2018-1,2018,250000,295203
4463,Juan-Carlos-Toja-2013-1,2013,275000,295000
4466,Carlos-Valdés-2014-1,2014,295000,295000
4468,Evan-Bush-2019-1,2019,232000,294667
4470,Santiago-Moreno-2021-1,2021,250000,294576
4471,Leon-Flach-2023-1,2023,280000,294500
4473,Marco-Ureña-2018-1,2018,279996,294413
4475,Martín-Cáceres-2022-1,2022,240000,294400
4479,Álvaro-Fernández-2016-1,2016,264000,294000
4480,Álvaro-Fernández-2017-1,2017,264000,294000
4481,César-Araujo-2023-1,2023,255000,294000
4485,Brad-Evans-2014-1,2014,267665,293666
4487,Kyle-Duncan-2022-1,2022,268212,293610
4488,Max-2022-1,2022,212000,293360
4490,Jimmy-Maurer-2022-1,2022,275000,292887
4493,José-Bizama-2019-1,2019,243636,292427
4494,Juan-David-Cabezas-2019-1,2019,268008,292008
4496,Justen-Glad-2018-1,2018,270000,291700
4498,Latif-Blessing-2020-1,2020,275000,291667
4499,Chad-Marshall-2015-1,2015,275000,291667
4501,Harrison-Afful-2016-1,2016,275000,291667
4505,Ibrahim-Sunusi-2021-1,2021,200000,291250
4507,Ibrahim-Sunusi-2022-1,2022,200000,291250
4508,Ibrahim-Sunusi-2023-1,2023,200000,291250
4510,Cassius-Mailula-2023-1,2023,275000,291003
4511,Adrián-Arregui-2017-1,2017,240000,290977
4512,Memo-Rodríguez-2021-1,2021,265000,290935
4514,Jukka-Raitala-2019-1,2019,250000,290500
4516,Joe-Corona-2021-1,2021,275000,290000
4518,Juninho-2013-1,2013,290000,290000
4522,Jámison-Olave-2014-1,2014,280000,290000
4524,Tesho-Akindele-2021-1,2021,275000,290000
4528,Davy-Arnaud-2013-1,2013,275000,290000
4531,Zarek-Valentin-2022-1,2022,260000,290000
